Tweet,HateSpeech
prvo na računalnik šele nato se pogovarjamo,0 ni sporni govor
všeč mi je videoposnetek dobrodošla zelena pošast fordov poklon filmu bullit s stevom,0 ni sporni govor
ga že ni več zoki popustil v zameno za dovoljenje gradnje garažne hiše pod tržnico,2 žalitev
kaos v taboru španije selektor skoraj odletel a so ga rešili zvezdniki,2 žalitev
ta ekipa sestavljena meseca februarja štiri mesece pred državno zborskimi volitvami ki še nima svojega,0 ni sporni govor
v oš sem največkrat sedela v prvi ali v drugi klopi to so bili časi sintetičnih puloverjev in,2 žalitev
ne poznam pravil za dejtanje ampak ce jim ta model sledi pol rabijo prenovo razen ce je problem v tipu alpa v meni,0 ni sporni govor
izdelovanje cvetnonedeljskih butaric ali potic je na ljubnem ob savinji,1 nespodobni govor
odin proti alahu bo nordijski bog premagal islamskega v boju proti kulturi posilstev via,0 ni sporni govor
prinesete al odnesete mam par vrec smeti kuhno za pospravt otroke pedenat,2 žalitev
na twitterju na twitterju nekaj trolov si daje duška medtem ko večini ljudi sploh ni mar in se imajo lepo,0 ni sporni govor
ni čudno saj od takrat nismo nič napredovali kvečjemu še bolj ubogljivi smo postali,2 žalitev
bemti brankotvoj šefe je ko je študiral na tem faksu lulal še v školjko v moškem wc sede,2 žalitev
se bojim da v močvirju ne bo nič novegaverdenik oblak stojanović prašnikar daleč od tega ne bo,0 ni sporni govor
kdo pa še sploh upošteva ustavo v tej čudni državi,0 ni sporni govor
to da je možina začel pisat za nova24 povzetek oddaje ki jo je financiral rtv je pravzaprav naraven razvoj dogodkov takorekoč usoda,2 žalitev
prekleto dobro vedo ponavlja se velikovec z novimi akterji in žrtvami,0 ni sporni govor
ej gnr dunaj so trenutno razprodani ne pa da še niso v prodaji,0 ni sporni govor
to so urbani bojevniki in za svoje edinstvene projekte pardon otroke rabijo military grade mašinerijo,2 žalitev
abanka za četrtino izboljšala polletne rezultate glede na isto obdobje lani,2 žalitev
pri sds radi zmerjajo ljudi zaradi njihovih spodrsljajev njihova priljubljena zmerljivka je faliran študent kdo bo takšne volil,3 nasilje
koliko časa bodo kitajčki zdržali v slovenistanu predno bodo ugotovil da je to zafurana investicija,0 ni sporni govor
v 54 minuti ponovno vodstvo rudarja z 12 strelec žiga škoflek mura rudar velenje 12,0 ni sporni govor
alpe adria green za prihodnost naših otrok podprite nas,0 ni sporni govor
a teli z orozjem in krvavo zvezdo so pk komunajzarska varda,1 nespodobni govor
caplanje na mestu ne vedo več na kakšen način bi še zganjali antijanšizem važno da ni rešitev,2 žalitev
konvoji vlaki kamionov bi na avtocestah bistveno razbremenili promet in povečali varnost,2 žalitev
jp takili bodo kmalu zanetel vojno med nami sam še en dober povod in kabum,2 žalitev
mislim da vsaka žba niti ene si ne morem zdajle zmisliti ki bi zmogla brez,2 žalitev
ti r desničarji mislijo da je pri nas gostoval samo komunizem nacizem in fašizem pa nas ni obiskal obiskal in celo po malem ostal,0 ni sporni govor
kot vsa desetletja do seda vse svinjarije in poneverbe barabije in kraje skrijejo pod oznako zaupno,0 ni sporni govor
v zadnji tekmi 11 kola je aluminij doma premagal triglav z 20 in gostje tako niso več neporaženi v gosteh,2 žalitev
stanovanje obsega kuhinjsko nišo sobo z izhodom na balkon predprostor kopalnico z wcjem shrambo gtgt čnine,0 ni sporni govor
gremo si vsaka svojo jebelo stranko izvolit pa se vrnem odvisna od abstvitnence gor al dol,0 ni sporni govor
eh vsak en pir in liter cvička dobijo pa bojo migranti mimo njih hodili,2 žalitev
uničujejo tudi slovensko družbo zato gre za katastrofalno družbeno nesrečo,0 ni sporni govor
vsi komunisti in levičarji od prvega do zadnjega pravi anže,0 ni sporni govor
očitno je predlog bil narejen preveč površno vskladite se z drugimi strankami,1 nespodobni govor
če ni na znakih cirilice ne bo nobeden pogruntal,0 ni sporni govor
še eno murgelsko trobilo v ovčji preobleki ali zgolj pogorelčev virus,0 ni sporni govor
če je pa tebe blokiral se lahko močno zamislimo vsi,2 žalitev
tale dizajn je pa arso čisto predoziral oči me bolijo pa ne vem več kaj iščem,0 ni sporni govor
na kratko srhljiv glas v srhljivem telesu v možgane se raje ne spuščam,2 žalitev
pa ameri so užaljeni ker njim nič ne rata pa so spet rusi krivi,2 žalitev
pred dobrim letom hudo poškodovan zdaj pa v mavrični majici tako se to dela,0 ni sporni govor
turisti morajo biti vzhičeni da so za stanje na slovenskih ac kupili vinjeto še prepoceni je bila saj je stanje v koloni priceless,0 ni sporni govor
sovražnik je neusmiljeno streljal na naše bombnike ki so povsem mirno bombardirali njegovo ozemlje,0 ni sporni govor
država ki ima tako podmornico jo bo prej poslala tudi ciganom kot pa cmerar erjavcu,0 ni sporni govor
neustrezne pohvale povečati moramo konkurenčnost podjetij patente inovacije poceniti delovno silo in javni sektor mi pa,0 ni sporni govor
ampak bojo pa minimalca dvignl vse enaki v revscini,2 žalitev
jap pa svercanje skoz luknjo v ograji pa hot dogi pa opekline d,2 žalitev
tako neumnost lahko napiše samo z oblastjo zlizan dnevnik,0 ni sporni govor
šel ven po provišto z timunjerjemon nakupuje jaz ubijam žalost,1 nespodobni govor
buhtelcek ponesreci si me odblokiral prosim da povrnes v prvotno stanje,2 žalitev
solstvo brez dvoma v naši ulici so vsi otroc ki so končal javne šole bolj uspešni kot tisti iz waldorske,2 žalitev
virant in ti to resno ti ki si za kučanov naredil najvec skode sloyeniji,2 žalitev
že zdavnaj sem rekla da smo se slovenci v dveh jugzbalkanizirali še več škode pa je naredil komunizem,0 ni sporni govor
prideš mi na šalter nadrkan pa brez dokumenta in hočeš da ti dam dnar sori miško nau šlo,0 ni sporni govor
utopljenci se najlepše svetlikajo ponoči ko se iz njih osvobaja domotožje veronika šoster,0 ni sporni govor
kak označiš deda v kopališču na eno stegno plavalna maska od enega otroka na drugo očala od drugega na roko pa gumico za lase od žene,3 nasilje
štartaj slovenija od partizanskih mesarjev uničene družbe do inovativnega in vizionarskega preporoda via,0 ni sporni govor
zatipk kapitulacija z moje strani da se odnarocim,0 ni sporni govor
kdor zna in pravega vriska pozna ima vedno dosti dela,0 ni sporni govor
vse kar sem označil na zemljevidu je pitno pitniki so delujoči med aprilom in oktobrom,0 ni sporni govor
najbolj butaste so pa tiste a zobarja se bojiš kaj pa pirsingi pa tetovaže tega pa te ni strah a mrš,2 žalitev
prodajajo se poslovni prostori v centru pirana gtgt,2 žalitev
fantje in dekleta tako delujejo sprinklerji via,2 žalitev
volilna udeležba je res katastrofalna s tem bi morali ukvarjati čisto vsi,2 žalitev
otroka sem naučila narest indijanski ogenj kua sej pravijo da imajo v vrtcih več dela s starši kot z otroki,2 žalitev
ne daj se vsaka laž se vrne kot bumerang nazaj,0 ni sporni govor
tomsicanze v akciji si,0 ni sporni govor
samo sedem mesecev bomo pa le notri prinesli za penzjon,2 žalitev
edini pogo da te sprejmejo v zzb nov je da si skrajno neumen pa boš dobil še sparjen pir in mrzel golaž,0 ni sporni govor
ptujska obvoznica ministrstva si odgovornost podajajo kot pingpong žogico,2 žalitev
to stanovanje neumorno prodajajo že dalj časa res čudno da ni kupca d,2 žalitev
glede na ogromno razliko v iq bo neumni vztrajal na svojem pametni se bo pa umaknil,2 žalitev
ma kakšne bolane klati ta tip in to naj bi bil pv v enem letu pa ni naredil nič,2 žalitev
sicer pa tut to ne bi blo neki radikalnega v sloveniji si že slišal za oddajo mostovihidak pa za obzorja duha,0 ni sporni govor
v bistvu gre za drzavno pomoc aa neverjetno visoke cene in vprasljivo ce sploh prides v bruselj sploh pa ne pravocasno,0 ni sporni govor
za oblačilano tu sem bosaza copatke in čeveljce pa prisegala na ciciban,2 žalitev
eh to še ni tak hudomoj sodelavec nosi črne čevlje in bele zoknečisti đekson,0 ni sporni govor
oblasti bih preganjajo starše ki otrok niso cepili proti ošpicam,0 ni sporni govor
ja pa kaj še polajkal mu bom vse tvite tu gt in blokiral rip,2 žalitev
kolateralna škoda so samo mrtvi dojenčki ampak kaj to komu mar ko gre za državno zdravstvo,2 žalitev
aja še depilacija mimo lasje pofarbani in še kopalnca spucana,0 ni sporni govor
256 fotk v ožjem izboru kave ni več amp strele v maju,2 žalitev
lažejo enako kot lažejo na nova24 samo v drugo smer ampak prav lažejo ultralevičarske laži,0 ni sporni govor
pahor je popolnoma pravilno reagiral na ta poskus manipulacije z otroci,0 ni sporni govor
jutri 1110 ob 20ih ne zamudit koncerta open eyes skupine generator v siti teatru,0 ni sporni govor
v živo pv za slovenija ni prva varna država ki so bili z ža prizadeti pomagala,1 nespodobni govor
če bi tisti ki so dons podlegli tviter spamu in jih ze boli glava tko vestno klikal na botrstvo al kej podobnega bi bili otroci srečni,0 ni sporni govor
je pa podobnikov prispevek k neumnosti slovenske politične scene neprecenljiv,0 ni sporni govor
v novi gorici 75letna voznica avtomobila izsilila prednost 53letnemu pešcu,0 ni sporni govor
ziher spet nisi razumela ker kaj je pisalo na računu in si pol kraval po nepotrebnem zganjala,2 žalitev
ne vem ce naju potolazi da ne gre za toliko za miklavza kot gre za turbokapitalizem in potrosnistvo,2 žalitev
že z enim letalom jih kupijo lahko jih odpeljejo kamorkoli kaj bo ko jih bodo podkupovali s petrodolarji,0 ni sporni govor
in potem pride jih še sedem postaja jim vroče natakar pa se kar prinaša pivo,2 žalitev
bistriški košarkarji praznovali 80 let uspehov,0 ni sporni govor
hrvaški ubogljivo izgnali ruske diplomate naj ostane med vzhodom in zahodom,0 ni sporni govor
prekmurski ekosocialni kmetiji dobili denar za novo rast,2 žalitev
mene resno čudi da sploh kdo gleda tisti klump še kot propagandni kanal je obup,2 žalitev
za moje pojme bi lahko iztrzili kksnga bolsega napadalca nvm mam obcutk da jim tut prenova nebo uspela,0 ni sporni govor
na desni so že vsi blokirani med sabo je pa treba dodati sarkazmom,2 žalitev
razglašena republika je v resnici iz dneva v dan bolj fantomska osamljena prepuščena madridskim diktatom,0 ni sporni govor
takle ponavadi za sabo pustijo levičarski protestniki po zaključku protesta za čisto okolje,0 ni sporni govor
kdaj bo konec miru za te gnide iz mirovnega inštituta gt za to moramo poskrbeti kar mi sami čimprej,1 nespodobni govor
na kateri bencinski pumpi in kdaj bo sds vrnila pol milinončka da ne bo spet ob neznanem času in na neznanem kraju,2 žalitev
skoraj 300 eur popusta je na voljo v pro kompletu treh led panelov ledgo z odlično svetilnostjo mobilnostjo,2 žalitev
joj še dobro da me ima blokiranega in ne vidim ampak ti ni težko verjeti na besedo pri vinkotu,0 ni sporni govor
se mi zdi da se na ježka odpre tam in on hoče papirnat denar,0 ni sporni govor
otroški voziček hauck odlično ohranjen in lepo vozen komplet vsebuje športni del in košaro za novorojenčka,0 ni sporni govor
umetno si dvigujejo ceno s tem to je že najmanj 80 stara zgodba ki je še ne bo konec kmalu,0 ni sporni govor
ekskluzivno pravico do trganja denarja z dreves pa imajo samo oni komunisti,2 žalitev
stromajerčloveški izločekko je bil ta šmrkavec v jajcih je plo izvajala terorizem na ladji acilelauro,2 žalitev
a veste kere štir lukne so nejbol na bab tiste od vil predsednik slovenske vlade,0 ni sporni govor
še vedno niste prebavili travm iz preteklosti enkrat ste že imeli priložnost so vas junaški partizani zatrli v kali,0 ni sporni govor
dragi kolesarji vozite v smeri kolesarskih stez ne vozite po plocnikih in spostujte krizisca,0 ni sporni govor
eni nabijate in nabijate daj prosim en link do enega od teh mnogih tvitov pls,0 ni sporni govor
tole izgleda prov fensi sm se samo ustrasu da podstreho pucas,2 žalitev
jaz bi potem slike uporabil za tarče za turnir v streljanju z zračno puško hehe,2 žalitev
on je specialist za streljanje kozlov v black tie oblacilih,0 ni sporni govor
belokranjci niso nikoli bili ksenofobni to je golazen od drugod prišla,0 ni sporni govor
ja vzela 27 kil prijaznosti neverjeten je smo že imeli kužke ampak ta je prvi iz zavetišča,0 ni sporni govor
novo prevzemno mesto v btc nov sistem totalen kaos,0 ni sporni govor
me zanima kako bi se boril 55 kilogramski rdečefaci bojevnik iz kavča iršić,2 žalitev
ko ti ukradejo telefon in imaš fajn sodelavce ki prispevajo za novega,0 ni sporni govor
še ena cvetka pokoriti,2 žalitev
bitka pri visu je trajalo 4 ure na strain italije je bilo cez 600 zyrtec na strain avstroogrske samo 37 mornarjev in castnikov,0 ni sporni govor
najdi si češpljo pa ti folk na tviterju ne bo šel tolk na živce,2 žalitev
evo jih 18 letniki banda ki jim je ukazovala se je pa poskrila,0 ni sporni govor
alenki artnik je uspel nov neverjeten podvig globlje ni šla še nobena via,2 žalitev
pacientka v zaprtem oddelku v polju bi morala biti,2 žalitev
pomembno vse licitatorje pozivava da ponovno preberete opis licitacije,0 ni sporni govor
ja brez uničenega državniškega simbola oz akta z živaljo jih je zadnje čase res težje prepoznat,0 ni sporni govor
viktor orban evropa je danes razdeljena na tiste ki se želijo islamizirati in na tiste ki se temu želijo upreti,0 ni sporni govor
nocoj se vidimo na najbolj norem žuru v caffe bar furči či,0 ni sporni govor
sadis jeseni cca 40 x 40 cm jame dodaj kaj organskega gnojila vsakodnevno zalivanje ni potrebno,0 ni sporni govor
podpredsednik italijanske vlade ju je označil za idiota,2 žalitev
vili nič skrbet cerarjev vlak in vsa njegova sodrga se že vstrajno pelje v prepad prav kmalu bo na cilju,0 ni sporni govor
seveda jih ne pomembni so sposobnost program stalisca ne pa spol kvote so posiljena rec ki ne bo prinesla sposobnih zensk,0 ni sporni govor
piškota s takima nalepkama je pa greh pojest,0 ni sporni govor
nadomeščanja telo petek 8 11 2013odsotni oddeleke3c pude1b od nulte do 3 uredijaki e1b oddelka si bodo,2 žalitev
ja in kaj to reši denar bo še zmeraj izpuhteval čakalne vrste ne bodo krajše storitve boljše,2 žalitev
also kljub deževni apokalipsi sem prvi udeleženec letošnjega sindikalnega zaključka držite pesti,0 ni sporni govor
avto imam zavarovan pri zavarovalnici savi in to kar 3x prvičzadnjič in nikoli več,0 ni sporni govor
spremembe pri poslušnih ni neposlušni pa so namesto na golem goli in bosi,2 žalitev
olimpija pa je lepo začela veseli december kidričani niso ravno dobri možje,0 ni sporni govor
rekordi mojih frendov z adrio zurich lj 16 ur sarajevolj v jebeno pristino tole je konc adrije ziher,0 ni sporni govor
hoferjevi so tako zanič da sem celo škatlo vrgla v smeti neuporabno samo packa vse,0 ni sporni govor
se pravi da mora sam svojo banko nategniti z zgodbo da bo šla čez ki pa je lahko daleč od resnice,0 ni sporni govor
prepelič tako vroč da se za njim kadi v franciji,0 ni sporni govor
tisoči romunov znova na ulice v protest proti skorumpirani levičarski vladi,0 ni sporni govor
tudi jaz pa nimam korajže to sprobat ker na začetku baje fuuul boli preden se telo navadi pol je pa top,2 žalitev
a vendar je tudi nekako logično je eden izmed zadnjih ki še mora biti za pišoče laži in svinjarije nagrajen,2 žalitev
a tega idiota še niso peljali na polje pa sj ma vec življenj kot mačka nooo,2 žalitev
zaostren spor med zda in turčijo vzajemno suspendiranje izdajanja vizumov rtv slovenija,2 žalitev
ko je bil še majhen smo mu pekli sadne tortice danes ko je odrasel je edino kar šteje,0 ni sporni govor
pezda res si sam še za v penzjon pa da povem cez ovinke kolk seksam,0 ni sporni govor
klovni rajši se skrite ker precej bebavo izgledate,0 ni sporni govor
dokler je srbska muzika je še dobro kmalu boste zaradi novih prebivalcev dobili kakšen mineret in boste adhan poslušal,2 žalitev
mladi v slo jebemti mal zmeden spodaj zgoraj,0 ni sporni govor
